"Fnum","Time","Source","Destination","Protocol","Length","Info"
"4991","4.561615","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4720, ID=00a0)"
"4992","4.561622","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4736, ID=00a0)"
"4993","4.561636","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4752, ID=00a0)"
"4994","4.561662","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4768, ID=00a0)"
"4995","4.561674","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4784, ID=00a0)"
"4996","4.561684","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4800, ID=00a0)"
"4997","4.561695","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4816, ID=00a0)"
"4998","4.561704","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4832, ID=00a0)"
"4999","4.561713","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4848, ID=00a0)"
"5000","4.561727","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4864, ID=00a0)"
"5001","4.561744","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4880, ID=00a0)"
"5002","4.561758","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4896, ID=00a0)"
"5003","4.561771","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4912, ID=00a0)"
"5004","4.561783","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4928, ID=00a0)"
"5005","4.561796","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4944, ID=00a0)"
"5006","4.561809","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4960, ID=00a0)"
"5007","4.561832","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=4976, ID=00a0)"
"5008","4.561851","10.0.0.2","10.128.0.2","TCP","42","16199 → 21055 [FIN, SYN, ACK, URG, Reserved] Seq=0 Ack=1 Win=14646, bogus TCP header length (12, must be at least 20)"
"5009","4.861953","10.0.0.2","10.128.0.2","IPv4","54","Fragmented IP protocol (proto=TCP 6, off=0, ID=00a0)"
"5010","4.861973","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=16, ID=00a0)"
"5011","4.861989","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=32, ID=00a0)"
"5012","4.862004","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=48, ID=00a0)"
"5013","4.862019","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=64, ID=00a0)"
"5014","4.862034","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=80, ID=00a0)"
"5015","4.862051","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=96, ID=00a0)"
"5016","4.862065","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=112, ID=00a0)"
"5017","4.862080","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=128, ID=00a0)"
"5018","4.862095","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=144, ID=00a0)"
"5019","4.862109","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=160, ID=00a0)"
"5020","4.862124","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=176, ID=00a0)"
"5021","4.862139","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=192, ID=00a0)"
"5022","4.862154","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=208, ID=00a0)"
"5023","4.862169","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=224, ID=00a0)"
"5024","4.862184","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=240, ID=00a0)"
"5025","4.862199","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=256, ID=00a0)"
"5026","4.862221","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=272, ID=00a0)"
"5027","4.862240","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=288, ID=00a0)"
"5028","4.862255","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=304, ID=00a0)"
"5029","4.862270","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=320, ID=00a0)"
"5030","4.862286","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=336, ID=00a0)"
"5031","4.862301","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=352, ID=00a0)"
"5032","4.862318","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=368, ID=00a0)"
"5033","4.862331","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=384, ID=00a0)"
"5034","4.862346","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=400, ID=00a0)"
"5035","4.862361","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=416, ID=00a0)"
"5036","4.862376","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=432, ID=00a0)"
"5037","4.862393","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=448, ID=00a0)"
"5038","4.862408","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=464, ID=00a0)"
"5039","4.862442","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=480, ID=00a0)"
"5040","4.862459","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=496, ID=00a0)"
"5041","4.862473","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=512, ID=00a0)"
"5042","4.862487","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=528, ID=00a0)"
"5043","4.862504","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=544, ID=00a0)"
"5044","4.862518","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=560, ID=00a0)"
"5045","4.862534","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=576, ID=00a0)"
"5046","4.862549","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=592, ID=00a0)"
"5047","4.862563","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=608, ID=00a0)"
"5048","4.862579","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=624, ID=00a0)"
"5049","4.862593","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=640, ID=00a0)"
"5050","4.862608","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=656, ID=00a0)"
"5051","4.862623","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=672, ID=00a0)"
"5052","4.862637","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=688, ID=00a0)"
"5053","4.862652","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=704, ID=00a0)"
"5054","4.862666","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=720, ID=00a0)"
"5055","4.862683","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=736, ID=00a0)"
"5056","4.862698","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=752, ID=00a0)"
"5057","4.862713","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=768, ID=00a0)"
"5058","4.862733","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=784, ID=00a0)"
"5059","4.862748","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=800, ID=00a0)"
"5060","4.862762","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=816, ID=00a0)"
"5061","4.862777","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=832, ID=00a0)"
"5062","4.862792","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=848, ID=00a0)"
"5063","4.862805","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=864, ID=00a0)"
"5064","4.862820","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=880, ID=00a0)"
"5065","4.862833","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=896, ID=00a0)"
"5066","4.862845","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=912, ID=00a0)"
"5067","4.862858","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=928, ID=00a0)"
"5068","4.862872","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=944, ID=00a0)"
"5069","4.862886","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=960, ID=00a0)"
"5070","4.862899","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=976, ID=00a0)"
"5071","4.862912","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=992, ID=00a0)"
"5072","4.862927","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1008, ID=00a0)"
"5073","4.862940","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1024, ID=00a0)"
"5074","4.862954","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1040, ID=00a0)"
"5075","4.862969","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1056, ID=00a0)"
"5076","4.862981","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1072, ID=00a0)"
"5077","4.862994","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1088, ID=00a0)"
"5078","4.863008","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1104, ID=00a0)"
"5079","4.863021","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1120, ID=00a0)"
"5080","4.863034","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1136, ID=00a0)"
"5081","4.863047","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1152, ID=00a0)"
"5082","4.863059","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1168, ID=00a0)"
"5083","4.863072","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1184, ID=00a0)"
"5084","4.863084","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1200, ID=00a0)"
"5085","4.863099","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1216, ID=00a0)"
"5086","4.863112","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1232, ID=00a0)"
"5087","4.863124","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1248, ID=00a0)"
"5088","4.863136","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1264, ID=00a0)"
"5089","4.863149","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1280, ID=00a0)"
"5090","4.863161","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1296, ID=00a0)"
"5091","4.863176","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1312, ID=00a0)"
"5092","4.863188","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1328, ID=00a0)"
"5093","4.863202","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1344, ID=00a0)"
"5094","4.863222","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1360, ID=00a0)"
"5095","4.863234","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1376, ID=00a0)"
"5096","4.863248","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1392, ID=00a0)"
"5097","4.863264","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1408, ID=00a0)"
"5098","4.863276","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1424, ID=00a0)"
"5099","4.863289","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1440, ID=00a0)"
"5100","4.863303","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1456, ID=00a0)"
"5101","4.863315","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1472, ID=00a0)"
"5102","4.863328","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1488, ID=00a0)"
"5103","4.863341","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1504, ID=00a0)"
"5104","4.863353","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1520, ID=00a0)"
"5105","4.863366","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1536, ID=00a0)"
"5106","4.863378","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1552, ID=00a0)"
"5107","4.863393","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1568, ID=00a0)"
"5108","4.863406","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1584, ID=00a0)"
"5109","4.863419","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1600, ID=00a0)"
"5110","4.863448","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1616, ID=00a0)"
"5111","4.863463","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1632, ID=00a0)"
"5112","4.863476","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1648, ID=00a0)"
"5113","4.863488","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1664, ID=00a0)"
"5114","4.863501","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1680, ID=00a0)"
"5115","4.863513","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1696, ID=00a0)"
"5116","4.863525","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1712, ID=00a0)"
"5117","4.863538","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1728, ID=00a0)"
"5118","4.863553","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1744, ID=00a0)"
"5119","4.863566","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1760, ID=00a0)"
"5120","4.863578","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1776, ID=00a0)"
"5121","4.863591","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1792, ID=00a0)"
"5122","4.863603","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1808, ID=00a0)"
"5123","4.863618","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1824, ID=00a0)"
"5124","4.863630","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1840, ID=00a0)"
"5125","4.863643","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1856, ID=00a0)"
"5126","4.863656","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1872, ID=00a0)"
"5127","4.863671","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1888, ID=00a0)"
"5128","4.863683","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1904, ID=00a0)"
"5129","4.863696","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1920, ID=00a0)"
"5130","4.863709","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1936, ID=00a0)"
"5131","4.863724","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1952, ID=00a0)"
"5132","4.863736","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1968, ID=00a0)"
"5133","4.863752","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=1984, ID=00a0)"
"5134","4.863765","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2000, ID=00a0)"
"5135","4.863777","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2016, ID=00a0)"
"5136","4.863792","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2032, ID=00a0)"
"5137","4.863805","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2048, ID=00a0)"
"5138","4.863817","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2064, ID=00a0)"
"5139","4.863829","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2080, ID=00a0)"
"5140","4.863841","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2096, ID=00a0)"
"5141","4.863855","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2112, ID=00a0)"
"5142","4.863868","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2128, ID=00a0)"
"5143","4.863887","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2144, ID=00a0)"
"5144","4.863899","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2160, ID=00a0)"
"5145","4.863911","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2176, ID=00a0)"
"5146","4.863924","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2192, ID=00a0)"
"5147","4.863937","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2208, ID=00a0)"
"5148","4.863952","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2224, ID=00a0)"
"5149","4.863964","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2240, ID=00a0)"
"5150","4.863978","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2256, ID=00a0)"
"5151","4.863991","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2272, ID=00a0)"
"5152","4.864003","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2288, ID=00a0)"
"5153","4.864016","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2304, ID=00a0)"
"5154","4.864030","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2320, ID=00a0)"
"5155","4.864042","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2336, ID=00a0)"
"5156","4.864057","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2352, ID=00a0)"
"5157","4.864070","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2368, ID=00a0)"
"5158","4.864082","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2384, ID=00a0)"
"5159","4.864094","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2400, ID=00a0)"
"5160","4.864107","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2416, ID=00a0)"
"5161","4.864121","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2432, ID=00a0)"
"5162","4.864134","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2448, ID=00a0)"
"5163","4.864147","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2464, ID=00a0)"
"5164","4.864160","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2480, ID=00a0)"
"5165","4.864173","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2496, ID=00a0)"
"5166","4.864185","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2512, ID=00a0)"
"5167","4.864198","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2528, ID=00a0)"
"5168","4.864218","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2544, ID=00a0)"
"5169","4.864231","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2560, ID=00a0)"
"5170","4.864247","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2576, ID=00a0)"
"5171","4.864259","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2592, ID=00a0)"
"5172","4.864273","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2608, ID=00a0)"
"5173","4.864286","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2624, ID=00a0)"
"5174","4.864300","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2640, ID=00a0)"
"5175","4.864313","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2656, ID=00a0)"
"5176","4.864325","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2672, ID=00a0)"
"5177","4.864337","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2688, ID=00a0)"
"5178","4.864349","10.0.0.2","10.128.0.2","IPv4","50","Fragmented IP protocol (proto=TCP 6, off=2704, ID=00a0)"
